"screen_name","status_id","created_at","text","favorite_count","retweet_count","display_text_width","lang","urls_expanded_url","media_type","source","hashtags","is_retweet"
"ONU_es","xx1611044861817376768","2023-01-05 17:00:01","Ya somos más de 8 mil millones.

¿Cómo harán las mujeres y las niñas para defender sus derechos en un mundo más poblado? 

El @unfpa lo explica: https://t.co/rOVVdKaFrt #DefiendeLosDerechosHumanos https://t.co/ev6W9ZrDs7",46,21,196,"es","https://www.unfpa.org/es/8billion","photo","TweetDeck","DefiendeLosDerechosHumanos",FALSE
"ONU_es","xx1610773070440026113","2023-01-04 23:00:01","Las mujeres y las niñas constituyen la mitad de la población mundial, sin embargo, ningún país del mundo ha logrado la igualdad de género.

Avanzar en el fortalecimiento de los derechos de las mujeres es fundamental para lograr los #ObjetivosMundiales. https://t.co/JjqNpjDKmE https://t.co/c64Y5rkhJI",77,50,276,"es","https://www.un.org/sustainabledevelopment/es/gender-equality/","photo","TweetDeck","ObjetivosMundiales",FALSE
"ONU_es","xx1610682475285549073","2023-01-04 17:00:01","Más de 1.300 millones de personas tienen algún tipo de discapacidad visual. 

El braille es un  sistema de lectura y escritura esencial para su comunicación. Más información en el #DíaDelBraille, este 4 de enero: https://t.co/gjC1t50XUd https://t.co/Pz2M69Hh3N",142,63,236,"es","https://www.un.org/es/observances/braille-day","photo","TweetDeck","DíaDelBraille",FALSE
"ONU_es","xx1610410681366466561","2023-01-03 23:00:01","Apoyemos a las jóvenes y las niñas en sus ambiciones, aún cuando se trata de una carrera dominada por hombres.

Ayuda a construir una #GeneraciónIgualdad, eliminando los prejuicios que les impiden hacer sus sueños realidad. https://t.co/gcJ1ALEF8C Vía @onumujeres https://t.co/5miRowdHfm",220,85,263,"es","https://www.unwomen.org/es/what-we-do/economic-empowerment","photo","TweetDeck","GeneraciónIgualdad",FALSE
"ONU_es","xx1610356039592951811","2023-01-03 19:22:53","Lo que compartimos en línea tiene un impacto en el mundo real.

La desinformación impide que las personas accedan a datos vitales en momentos de crisis.

Tómate un tiempo para verificar la veracidad de la publicación.

Más: https://t.co/wIWfm4o8la https://t.co/d4B2rRijp0",624,335,247,"es","https://shareverified.com/es/","photo","TweetDeck",,FALSE
"ONU_es","xx1609685924828291072","2023-01-01 23:00:05","Cada día se pierden o desperdician toneladas de alimentos, mientras que 828 millones de personas se acuestan a dormir con hambre.

Ayudemos a frenar ese problema comprar solo lo necesario, mejorando el almacenamiento, o reutilizando las sobras. https://t.co/DzJNAdwxFe",345,243,244,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1609595438230822915","2023-01-01 17:00:31","No hay límites difusos cuando se trata del consentimiento. 
No hay excusa para la violación.

@onumujeres te cuenta cómo puedes ayudar a combatir la cultura tóxica de violencia contra la mujer: https://t.co/d312HPL0VF https://t.co/fQ1rgBAsK1",303,169,217,"es","https://www.unwomen.org/es/noticias/en-la-mira/2022/11/en-la-mira-16-dias-de-activismo-contra-la-violencia-de-genero","photo","TweetDeck",,FALSE
"ONU_es","xx1609323525545885696","2022-12-31 23:00:02","El racismo, la discriminación y la xenofobia se manifiestan de muchas formas y nos afectan a todos. ¡Pero todos, en todas partes, podemos hacer algo!

<U+0001F4AD> Denuncia y aboga
<U+0001F4DA> Infórmate y reflexiona
<U+0001F56B> Involúcrate
<U+0001F5F3><U+FE0F> Ejerce tus derechos

#CombateElRacismo: https://t.co/jwzhqvyRy9 https://t.co/OiyKQtwTIx",308,120,275,"es","https://www.un.org/es/fight-racism/get-involved/engage","photo","TweetDeck","CombateElRacismo",FALSE
"ONU_es","xx1609233068346187778","2022-12-31 17:00:36","#FelizAñoNuevo de parte del equipo de redes sociales de la ONU. <U+0001F389>

Te deseamos un 2023 lleno de felicidad, salud y paz. <U+0001F54A> https://t.co/53tyvueY4s",473,106,121,"es",,"photo","TweetDeck","FelizAñoNuevo",FALSE
"ONU_es","xx1608961132206723072","2022-12-30 23:00:01","El acoso cibernético causa daño real.

Puede dar pie al acoso fuera de línea, entre otros abusos.

Pongamos fin a la violencia de género. El @unfpa ofrece más información sobre las diferentes formas de violencia digital: https://t.co/cK9P6jpfKJ https://t.co/pp45BknGJQ",59,27,244,"es","https://www.unfpa.org/es/thevirtualisreal-background","photo","TweetDeck",,FALSE
"ONU_es","xx1608870658133446656","2022-12-30 17:00:30","Los #ObjetivosMundiales son el mapa que nos conducirá hacia un futuro pacífico y más sostenible, sin pobreza, con un planeta saludable y viviendo en igualdad.

Más sobre los 17 Objetivos creados para transformar el mundo. https://t.co/qp5Ht28bjG https://t.co/L732dXbIgS",85,42,245,"es","https://www.un.org/sustainabledevelopment/es/","photo","TweetDeck","ObjetivosMundiales",FALSE
"ONU_es","xx1608587917126926344","2022-12-29 22:17:00","En tiempos difíciles, es normal tener momentos de soledad, ansiedad o tristeza.

Le puede ocurrir a cualquiera y nadie debería sentirse avergonzado de sus emociones.

Hablar de tus sentimientos con familiares y amigos puede ayudar a mejorar tu salud mental. https://t.co/vBnGrUm40W",509,217,257,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1608508149106937860","2022-12-29 17:00:02","Los bosques cubren el 30% de la superficie del planeta.
Proporcionan comida y techo, combaten el cambio climático, protegen la biodiversidad y son el hogar de los #PueblosIndígenas.

Los #ObjetivosMundiales promueven la protección de la vida en la Tierra: https://t.co/iSsuf7hX5M https://t.co/oocsikjawD",92,39,279,"es","http://bit.ly/ONU-ODS15","photo","TweetDeck","PueblosIndígenas ObjetivosMundiales",FALSE
"ONU_es","xx1608251578783354881","2022-12-29 00:00:30","""En 2023, pongamos la paz al centro de nuestras palabras y acciones"".

-- @antonioguterres comparte su esperanza de que en el año nuevo se restablezca la paz en la vida de las personas y los hogares de todo el mundo. https://t.co/rylsVfWUNz",121,69,216,"es",,"photo","Twitter Media Studio",,FALSE
"ONU_es","xx1608236482556297218","2022-12-28 23:00:31","Más del 75% de los cultivos alimentarios depende de los polinizadores. <U+0001F41D><U+0001F98B><U+0001F426>

Es hora de dar las gracias a estos pequeños guardianes de la naturaleza que nos ayudan a poner comida en la mesa y combatir el cambio climático. https://t.co/eTN1bxSOBx #HambreCero Vía @FAOenEspanol https://t.co/qGVQlBa0hU",62,35,274,"es","https://www.fao.org/fao-stories/article/es/c/1129811/","photo","TweetDeck","HambreCero",FALSE
"ONU_es","xx1608145883480064002","2022-12-28 17:00:31","<U+0001F3C3><U+200D><U+2640><U+FE0F> Haz ejercicio regularmente 
<U+0001F372> Come sano
<U+0001F634> Duerme lo suficiente
<U+0001F37A> Reduce el consumo de alcohol
<U+0001F5E3> Habla de tus sentimientos

Más recomendaciones de la @who: https://t.co/ujk5uZV1rv https://t.co/PCW6oJXPSU",131,60,183,"es","http://www.who.int/es/news-room/fact-sheets/detail/depression","photo","TweetDeck",,FALSE
"ONU_es","xx1607874096150331396","2022-12-27 23:00:32","No hay carreras de hombres ni de mujeres.

La educación de las niñas es una de las inversiones más valiosas que podemos hacer por el futuro de la humanidad. 

Más de la @unesco_es https://t.co/OQY3Iluvk6 #GeneraciónIgualdad #SuEducaciónNuestroFuturo https://t.co/QKeZpBqvpI",148,65,249,"es","http://on.unesco.org/2CK4DXa","photo","Twitter Media Studio","GeneraciónIgualdad SuEducaciónNuestroFuturo",FALSE
"ONU_es","xx1607783367189094400","2022-12-27 17:00:00","#COVID19 ha demostrado la importancia de reforzar la prevención de epidemias para evitar crisis sanitarias mundiales y salvar vidas.

El martes 27 de diciembre es el Día Internacional de la Preparación ante las Epidemias. https://t.co/8tsCRHYWqe https://t.co/JWCc0RNPhU",31,13,245,"es","https://www.un.org/es/observances/epidemic-preparedness-day","photo","TweetDeck","COVID19",FALSE
"ONU_es","xx1607511706481074177","2022-12-26 23:00:31","En tiempos de incertidumbre, mantengámonos unidos en los principios fundamentales de solidaridad y apoyo mutuo.    

Vía @onumujeres https://t.co/OqqTC3bGoW",278,116,132,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1607421113285443587","2022-12-26 17:00:32","Una sociedad pacífica e inclusiva es la piedra angular del desarrollo sostenible.

Debemos trabajar juntos para reducir la violencia, hacer justicia, combatir la corrupción y garantizar una participación inclusiva en todos los niveles. https://t.co/DKBTqIQ9Ah #ObjetivosMundiales https://t.co/XWPVd3VnZN",227,87,279,"es","https://www.un.org/sustainabledevelopment/es/peace-justice/","photo","TweetDeck","ObjetivosMundiales",FALSE
"ONU_es","xx1607149314920292353","2022-12-25 23:00:30","Todos las personas necesitan protección. Tienen derecho a la vida, la libertad y la seguridad.

Así es cómo @acnuramericas #DefiendeLosDerechosHumanos y protege a los más vulnerables: https://t.co/ld4dJYsWmh https://t.co/9DRWfwRcyp",126,41,207,"es","https://www.acnur.org/","photo","TweetDeck","DefiendeLosDerechosHumanos",FALSE
"ONU_es","xx1607058591336341505","2022-12-25 17:00:00","La Declaración Universal de los Derechos Humanos ha ayudado a mejorar la vida de millones de personas y sentó las bases para un mundo más justo.

#DefiendeLosDerechosHumanos hoy y siempre. https://t.co/AGmj3brOWS https://t.co/zG7ZJPQ5rT",298,98,212,"es","http://standup4humanrights.org/es/","photo","TweetDeck","DefiendeLosDerechosHumanos",FALSE
"ONU_es","xx1606786801758359556","2022-12-24 23:00:00","<U+0001F689> Utiliza el transporte público
<U+0001F6AF> Reduce el desperdicio de alimentos
<U+0001F45A> Compra ropa sostenible

Personas de todo el mundo ya han registrado más de 10 millones de sus acciones por el clima.

Súmate al movimiento y #ActúaAhora: https://t.co/BMjRPTYAKA https://t.co/8w5GbkCFIa",94,37,248,"es","https://www.un.org/es/actnow","photo","TweetDeck","ActúaAhora",FALSE
"ONU_es","xx1606710548065837059","2022-12-24 17:57:00","<U+0001F384> Desde el Equipo de Redes Sociales de la ONU, deseamos una feliz Navidad a todos aquellos que la celebran. <U+0001F384>

<U+0001F4F7>: Nos remontamos a 2017 cuando la Asamblea General de las Naciones Unidas en Nueva York fue decorada con imágenes navideñas. https://t.co/sOy8Ty5fKi",236,43,236,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1606458469858639873","2022-12-24 01:15:20","Los océanos son la clave de un planeta saludable y sostenible. Sin embargo, enfrenta varias amenazas, como la contaminación y la sobrepesca.

#SalvemosLosOcéanos cambiando nuestros hábitos y patrones de consumo.
https://t.co/6kw2b9WmED https://t.co/4duCa0qTHR",198,71,235,"es","https://www.un.org/es/actnow/","photo","TweetDeck","SalvemosLosOcéanos",FALSE
"ONU_es","xx1606333823947415552","2022-12-23 17:00:02","Los derechos de las mujeres y las niñas son derechos humanos fundamentales.

Ellas constituyen la mitad de la población mundial, sin embargo, ningún país ha logrado la igualdad de género.

Una #GeneraciónIgualdad es fundamental para el logro de los #ObjetivosMundiales. https://t.co/9rwlG2Qc7j",314,161,269,"es",,"photo","TweetDeck","GeneraciónIgualdad ObjetivosMundiales",FALSE
"ONU_es","xx1606062032738045974","2022-12-22 23:00:02","Generamos 2 mil millones de toneladas de desechos al año. 

El camino hacia una vida más sustentable empieza por la educación.

La @unesco_es te invita a #AprenderPorElPlaneta y construir juntos un futuro mejor. https://t.co/f0XzXkjjmq https://t.co/DbXeiJQx5M",56,27,235,"es","https://www.unesco.org/es/articles/impulsar-un-movimiento-mundial-para-transformar-la-educacion-momentos-clave-de-2022","photo","TweetDeck","AprenderPorElPlaneta",FALSE
"ONU_es","xx1606021750470352917","2022-12-22 20:19:58","Ayúdanos a difundir este mensaje: 

Las personas refugiadas que han vivido un trauma tienen derecho a acceder a servicios de salud mental. https://t.co/yRAy3au9Dt",0,29,140,"es",,,"Twitter Web App",,TRUE
"ONU_es","xx1605971435389870080","2022-12-22 17:00:02","El racismo es una plaga que aflige a la humanidad.

Debemos rechazarlo y condenarlo sin reservas.

@onumujeres te anima a #CombateElRacismo y a promover la igualdad para todas y todos. https://t.co/5C8vFAShVp",505,215,184,"es",,"photo","TweetDeck","CombateElRacismo",FALSE
"ONU_es","xx1605699637830029312","2022-12-21 23:00:00","La educación es un derecho humano, no un privilegio.

Durante 77 años, la @unesco_es ha trabajado para garantizar que todas las personas, en todas partes, puedan disfrutar de su derecho a una educación de calidad. https://t.co/rV5nNWfsJC https://t.co/BDjMtTuXAE",69,29,237,"es","https://www.unesco.org/es/articles/como-puedo-contribuir-en-promover-el-derecho-la-educacion","photo","TweetDeck",,FALSE
"ONU_es","xx1605665533587775500","2022-12-21 20:44:29","Los #estereotipos de género intentan poner límites a lo que las niñas y las mujeres pueden lograr. <U+200B>

<U+200B>Eduquemos en igualdad. https://t.co/Z7Vi69fLD0",0,203,140,"es",,,"Twitter Web App","estereotipos",TRUE
"ONU_es","xx1605609041316630528","2022-12-21 17:00:00","La población civil y la infraestructura civil #NoSonUnObjetivo.

Deben ser protegidos.

En todo momento.

En todas partes. https://t.co/JLl58RsjiM",95,36,122,"es",,"photo","TweetDeck","NoSonUnObjetivo",FALSE
"ONU_es","xx1605337248378982400","2022-12-20 23:00:00","Un solo mundo.
8.000 millones de seres humanos.

En este #DíaDeLaSolidaridad, celebremos nuestra diversidad como una fortaleza y hagamos del espíritu de compartir una forma de lucha contra la pobreza: https://t.co/qEj1CqfUZu https://t.co/f1UIieV7y2",89,45,224,"es","http://www.un.org/es/observances/human-solidarity-day","photo","TweetDeck","DíaDeLaSolidaridad",FALSE
"ONU_es","xx1605258961921384454","2022-12-20 17:48:55","Nadie se convierte en refugiado por elección, sino forzado por circunstancias como la guerra, la violencia o la persecución.

Súmate al llamado de @acnuramericas para que las personas forzadas a huir sean respetadas y tengan derecho a todos los servicios. https://t.co/ld4dJYsWmh https://t.co/4MQDUWKCSH",73,25,279,"es","https://www.acnur.org/","photo","TweetDeck",,FALSE
"ONU_es","xx1605020161571815424","2022-12-20 02:00:01","¿Cómo estás...de verdad?
Está bien no estar bien. Sentirse ansioso, aislado o abrumado es normal.

Estos son algunos consejos que te ayudarán:

<U+0001F49B> Comparte amor
<U+0001F933> Habla con familiares y amigos
<U+0001F4F0> Tómate un descanso de las noticias
<U+23F3> Dedica un tiempo para relajarte https://t.co/WUwNIR87GO",155,66,262,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1604904971853762560","2022-12-19 18:22:17","Las mujeres y niñas refugiadas corren un mayor riesgo de discriminación e incluso de daños irreversibles.

Actuemos juntos para acabar con la desigualdad de género PARA TODAS. https://t.co/Oc5IhRwwt0",0,66,140,"es",,,"Twitter Web App",,TRUE
"ONU_es","xx1604884266344714243","2022-12-19 17:00:01","La supervivencia de plantas y animales.
Nuestra propia existencia en el planeta.

Todo depende de que podamos limitar el calentamiento global. 

#ActúaAhora para evitar los peores impactos de la crisis climática. 
https://t.co/BMjRPTYAKA https://t.co/Fl0acACfMs",75,34,237,"es","https://www.un.org/es/actnow","photo","TweetDeck","ActúaAhora",FALSE
"ONU_es","xx1604657770468294657","2022-12-19 02:00:00","No importa quien eres
Ni donde vives
Sea lo que sea

Tú tienes derechos.
Y tu voz es importante.

La oficina de @unitednationshumanrights y @canva te hacen más fácil #DefiendeLosDerechosHumanos: https://t.co/v1nXhxrLqb https://t.co/QMQhccoXNs",69,24,218,"es","https://www.canva.com/human-rights/?utm_medium=partnerships&utm_source=unhumanrights&utm_content=social&utm_campaign=launch&_branch_match_id=1129848843115844355&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXT07MK0vUy03VD%2FXzCPIDF3BAD%3AAD0","photo","TweetDeck","DefiendeLosDerechosHumanos",FALSE
"ONU_es","xx1604597376429084674","2022-12-18 22:00:01","La vida de una abeja es corta pero extremadamente productiva.

Producen:  
<U+0001F36F> miel
<U+0001F56F><U+FE0F> cera
<U+0001F48A>propóleos, polen, jalea real...

y otros servicios vitales como la polización y la protección del medio ambiente.
Conoce más: https://t.co/eTN1byapt5 https://t.co/9gRqRwkVM1",102,35,240,"es","https://www.fao.org/fao-stories/article/es/c/1129811/","photo","TweetDeck",,FALSE
"ONU_es","xx1604536976346054662","2022-12-18 18:00:00","Las lenguas indígenas continúan desapareciendo a un ritmo alarmante.

Protegerlas significa preservar su valioso patrimonio cultural e intelectual.

Más de la @unesco_es sobre el Decenio de las Lenguas Indígenas. https://t.co/InjmAJExSl #SomosIndígenas https://t.co/7x14JiIW5v",115,55,252,"es","https://es.unesco.org/idil2022-2032","photo","TweetDeck","SomosIndígenas",FALSE
"ONU_es","xx1604476579748274177","2022-12-18 14:00:01","Hay 281 millones de inmigrantes que viven fuera de su país de origen.

Sus derechos no son negociables, no importa quienes sean ni de donde provengan. 

En este #DíadelMigrante, súmate a @unmigration para defender a los migrantes: https://t.co/5uVqWRe2qP https://t.co/VT2xZ9zwAf",100,50,254,"es","https://www.iom.int/es/dia-internacional-del-migrante-2022","photo","TweetDeck","DíadelMigrante",FALSE
"ONU_es","xx1604416185398960128","2022-12-18 10:00:01","""Los derechos de los migrantes son derechos humanos. 

Deben ser respetados sin discriminación e independientemente de que el desplazamiento haya sido forzado, voluntario o autorizado oficialmente"".

-- @antonioguterres en este #DíaDelMigrante. 
https://t.co/vflNlCpjWC https://t.co/plUEikiAOb",278,159,269,"es","https://www.un.org/es/observances/migrants-day/messages","photo","TweetDeck","DíaDelMigrante",FALSE
"ONU_es","xx1604295389057675264","2022-12-18 02:00:01","¿Cómo estás... de verdad?
Está bien no estar bien. Sentirse ansioso, aislado o abrumado es normal.

Estos son algunos consejos que te ayudarán:

<U+0001F49B> Comparte amor
<U+0001F933> Habla con familiares y amigos
<U+0001F4F0> Tómate un descanso de las noticias
<U+23F3> Dedica un tiempo para relajarte https://t.co/FdR1iPPnVz",133,44,263,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1604295382581788674","2022-12-18 02:00:00","1 de cada 30 personas es migrante. 

En el #DíaDelMigrante y siempre, celebremos a los millones de migrantes que forman parte integral de nuestras sociedades y que hacen valiosos aportes tanto a sus países de origen como al anfitrión. https://t.co/KIPPezHIkM https://t.co/Szs5vnaBbr",187,91,258,"es","https://www.un.org/es/observances/migrants-day","photo","TweetDeck","DíaDelMigrante",FALSE
"ONU_es","xx1604234989901697026","2022-12-17 22:00:01","<U+0001F90D> Practica bondad y compasión.
<U+0001F90D> Escucha, no juzgues.

Hay mucho estigma sobre la salud mental y frases que hieren en vez de ayudar. 

@unicefenespanol tiene algunos consejos para usar las palabras adecuadas y ayudar a un ser querido. 

https://t.co/sdg506w9c3 https://t.co/TGZeb5PdmJ",139,60,260,"es","https://www.unicef.org/es/salud-mental-en-mi-mente?utm_source=twitter&utm_medium=organic-es&utm_campaign=on-my-mind-es","photo","TweetDeck",,FALSE
"ONU_es","xx1604174591730978818","2022-12-17 18:00:01","Utiliza tu poder y tu voz para generar un cambio.

No te calles y reclama a los funcionarios electos y empresas locales tomar acción climática urgente.

#ActúaAhora y sigue estos consejos de @unep_espanol: https://t.co/P5CCFmoA2W https://t.co/R8vdoX7Wku",46,15,229,"es","https://www.unep.org/interactives/things-you-can-do-climate-emergency/es/unep-act-now-speak-up.html","photo","TweetDeck","ActúaAhora",FALSE
"ONU_es","xx1604114194533474304","2022-12-17 14:00:01","Cada uno de nosotros puede decir #NoAlOdio:

<U+0001F4A0> Verifica los datos
<U+0001F4A0> Desafía el odio compartiendo mensajes positivos
<U+0001F4A0> Apoya a las personas atacadas por discursos de odio

Comparte esto y transforma tus redes sociales en una zona sin odio: https://t.co/hXrj7S95gY https://t.co/T9LltJj9sK",80,54,262,"es","https://www.un.org/es/hate-speech","photo","TweetDeck","NoAlOdio",FALSE
"ONU_es","xx1604053801547202561","2022-12-17 10:00:02","8 mil millones de esperanzas.
8 mil millones de sueños.
8 mil millones de soluciones.

Nuestro planeta es ahora el hogar de 8 mil millones de personas.

El @unfpa explica cómo un planeta más poblado puede traer más oportunidades para un futuro mejor: https://t.co/9ww2IDAej8 https://t.co/au6Mj4i54i",93,28,274,"es","https://un.org/dayof8billion","photo","TweetDeck",,FALSE
"ONU_es","xx1603932998709252098","2022-12-17 02:00:01","Los derechos de la mujer son derechos humanos. No son negociables.

Las mujeres y las niñas de todo el mundo merecen una vida digna y respetuosa.

@ONUMujeres trabaja para promover la igualdad de género en todo el mundo. https://t.co/IqfrcSmNMF https://t.co/7zamSsDcha",197,71,244,"es","https://www.unwomen.org/es/what-we-do","photo","TweetDeck",,FALSE
"ONU_es","xx1603872596642127888","2022-12-16 22:00:00","El racismo, la intolerancia y la discriminación desgarran el tejido de nuestras sociedades, lo cual es una tragedia para todos.

#CombateElRacismo y promueve el valor de la diversidad.
https://t.co/O9l7RsoOfq https://t.co/027z32cMmv",215,96,208,"es","https://www.un.org/es/fight-racism","photo","TweetDeck","CombateElRacismo",FALSE
"ONU_es","xx1603812199268462592","2022-12-16 18:00:00","<U+0001F41D> Las abejas son guardianas de la biodiversidad. Sin ellas, los alimentos que consumimos no existirían. 

<U+26A0><U+FE0F> Pero, las abejas y otros polinizadores están en peligro. 

Más de la @faoenespanol sobre las abejas y el futuro de la alimentación: https://t.co/YBZli0L8kR https://t.co/QIeVG5BsIz",42,24,264,"es","http://www.fao.org/fao-stories/article/es/c/1194601/","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1603751800703750144","2022-12-16 14:00:00","""No tuve el derecho de aprender mi idioma indígena. Mis padres creyeron que era la mejor manera de protegerme de la discriminación"".

Conoce la labor de @yalitzaaparicio embajadora de la @unesco_es para los pueblos indígenas. https://t.co/I8bviIgtEp https://t.co/vxKbZKYUg7",124,56,249,"es","http://es.unesco.org/news/actriz-mexicana-yalitza-aparicio-nueva-embajadora-buena-voluntad-unesco","photo","TweetDeck",,FALSE
"ONU_es","xx1603570607349649408","2022-12-16 02:00:00","Durante tiempos difíciles, es completamente normal sentirse ansioso, aislado o abrumado.

Hablar con alguien de confianza puede ayudar.

La @who comparte consejos sobre cómo mejorar tu bienestar mental y ayudar a otras personas que puedan necesitar apoyo: https://t.co/MW6YiMF2Mr https://t.co/AERG21DKnr",42,34,279,"es","https://www.paho.org/es/campanas/haz-tu-parte","photo","TweetDeck",,FALSE
"ONU_es","xx1603510215634198531","2022-12-15 22:00:01","La mayoría de las personas que se vieron forzadas a desplazarse provienen de países que están sufriendo lo peor de la crisis climática.

ACNUR trabaja para abordar el desplazamiento y apoyar a los refugiados expuestos a la crisis climática. https://t.co/TNlsGOWJ3r https://t.co/fUJD9jAgwX",64,30,264,"es","https://www.acnur.org/medio-ambiente-desastres-y-cambio-climatico.html","photo","TweetDeck",,FALSE
"ONU_es","xx1603449817337921536","2022-12-15 18:00:01","Casi la mitad de todos los embarazos son no deseados.

La falta de acceso a información y servicios impide el uso de anticonceptivos seguros para la mujer.

El @unfpa trabaja para mejorar el acceso a la planificación familiar voluntaria en todo el mundo: https://t.co/dCYCdh8zPt https://t.co/aJTt0WdUYr",26,16,278,"es","https://www.unfpa.org/es/planificaci%C3%B3n-familiar","photo","TweetDeck",,FALSE
"ONU_es","xx1603401037221609472","2022-12-15 14:46:11","Ecosistemas sanos = planeta sano = gente sana

Ahora más que nunca es el momento de restaurar los ecosistemas dañados.

Conoce las 10 iniciativas de restauración más prometedoras para hacer las paces con la naturaleza. https://t.co/M2M2nJX7YJ https://t.co/RKPObEwjXA",104,36,242,"es","https://www.decadeonrestoration.org/es/stories/conozca-las-10-iniciativas-emblematicas-de-restauracion-mundial-galardonadas-por-la-onu","photo","TweetDeck",,FALSE
"ONU_es","xx1603329014898229250","2022-12-15 10:00:00","Casi 130 millones de niñas no asisten a la escuela.

Más de la mitad vive en países afectados por conflictos.

@onumujeres reclama garantizar la igualdad de acceso a la educación para lograr un futuro mejor para todos. https://t.co/PPBV4a8ELv https://t.co/2ZcA95ZlYr",77,57,242,"es","https://lac.unwomen.org/es/stories/noticia/2022/09/comunicado-estamos-a-siglos-de-alcanzar-una-plena-igualdad-de-genero-advierten-las-naciones-unidas","photo","TweetDeck",,FALSE
"ONU_es","xx1603208220297699328","2022-12-15 02:00:00","No importa quien eres ni donde vives. Todos tenemos derechos y nuestras voces deben ser escuchadas.

La oficina de @unitednationshumanrights y @canva te hacen más fácil #DefiendeLosDerechosHumanos: https://t.co/v1nXhxrLqb https://t.co/SPwsMvMu4m",54,27,221,"es","https://www.canva.com/human-rights/?utm_medium=partnerships&utm_source=unhumanrights&utm_content=social&utm_campaign=launch&_branch_match_id=1129848843115844355&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXT07MK0vUy03VD%2FXzCPIDF3BAD%3AAD0","photo","TweetDeck","DefiendeLosDerechosHumanos",FALSE
"ONU_es","xx1603147827307126784","2022-12-14 22:00:01","Todos podemos ayudar a frenar la propagación de información falsa y perjudicial.

Junto con @wikihow, te presentamos un curso gratuito para ayudar a detectar contenido dudoso en línea: https://t.co/Aodu6GTVOz https://t.co/XW8nuEgeLR",58,38,208,"es","https://es.wikihow.com/Curso/C%C3%B3mo-Combatir-la-Desinformaci%C3%B3n-en-Internet","photo","TweetDeck",,FALSE
"ONU_es","xx1603087423935741954","2022-12-14 18:00:00","Cada 40 segundos alguien, en alguna parte del mundo, se quita la vida.

Todo suicidio es una tragedia que afecta a las familias, las comunidades y los países.

Más consejos de la @who para ayudar a quien lo necesita: https://t.co/GeXsGMicNu https://t.co/SWiVuXN2KZ",79,56,240,"es","https://www.who.int/es/news-room/fact-sheets/detail/suicide","photo","TweetDeck",,FALSE
"ONU_es","xx1603027042299105280","2022-12-14 14:00:04","La biodiversidad es uno de los recursos más preciados de nuestro planeta.
Pero está disminuyendo a un ritmo alarmante.

Para protegerlo, debemos cambiar la forma en que producimos, procesamos y consumimos nuestros alimentos.

Más de la @faoenespanol: https://t.co/d0EGK96QoX https://t.co/uZG7r0k5KQ",82,37,274,"es","https://www.fao.org/biodiversity/es/","photo","TweetDeck",,FALSE
"ONU_es","xx1602966639300866049","2022-12-14 10:00:03","<U+0001F90D> Practica bondad y compasión.
<U+0001F90D> Escucha, no juzgues.

Hay mucho estigma sobre la salud mental y frases que hieren en vez de ayudar. 

@unicefenespanol tiene algunos consejos para usar las palabras adecuadas y ayudar a un ser querido. 

https://t.co/sdg506exNt https://t.co/RCLbKG57PO",158,80,260,"es","https://www.unicef.org/es/salud-mental-en-mi-mente?utm_source=twitter&utm_medium=organic-es&utm_campaign=on-my-mind-es","photo","TweetDeck",,FALSE
"ONU_es","xx1602845836219752448","2022-12-14 02:00:01","Los mensajes de odio causan daño real.

Di #NoAlOdio: Haz de tus redes sociales una zona sin odio; verifica los datos; comparte mensajes de tolerancia; apoya a los afectados; denuncia la retórica de odio en tus cuentas de redes. https://t.co/MJfzFEKNZX",230,136,228,"es",,"photo","TweetDeck","NoAlOdio",FALSE
"ONU_es","xx1602785436350439426","2022-12-13 22:00:00","Tus decisiones diarias pueden ayudar a proteger el planeta y a toda la gente.

Anda en bicicleta <U+0001F6B2>, camina<U+0001F6B6><U+200D><U+2640><U+FE0F> o toma el transporte público <U+0001F68B> siempre que sea posible.

Más ideas para la #AcciónClimática: https://t.co/BMjRPTYAKA #ActúaAhora https://t.co/2HNo2Wzr8r",68,45,239,"es","https://www.un.org/es/actnow","photo","TweetDeck","AcciónClimática ActúaAhora",FALSE
"ONU_es","xx1602725041539407873","2022-12-13 18:00:01","Muchas lenguas indígenas están a punto de desaparecer para nunca ser habladas ni escuchadas otra vez.

El Decenio de las Lenguas Indígenas es un llamado a la acción urgente para protegerlas, revitalizarlas y promoverlas en todo el mundo. https://t.co/InjmAJmWtL #SomosIndígenas https://t.co/m2tan57F1Z",178,70,277,"es","https://es.unesco.org/idil2022-2032","photo","TweetDeck","SomosIndígenas",FALSE
